   $@ *$*,-6.565,-0.11521250000000002,-6.565,-8.86275,-0.13893790625000002,-6.565,-6.565,-6.565,-6.565
   .@*$* ,-10.163536265390626,-0.23880904464836444,-8.95025564424576,-0.22783111680238968,-8.86275,-10.167991785512468,-9.291121824765625,-8.95025564424576,-8.927815699765626
. *$@ #$.,-8.86275,-0.18396627945312502,-6.565,-8.911427281249999,-0.15400165625,-8.86275,-9.749065248203124,-8.8902125,-6.565
   .@*$. ,-9.694424999999999,-0.16757786093750002,-0.11521250000000002,-0.11521250000000002,-6.565,-9.694424999999999,-9.99711415625,-6.565,-9.704036875
   $@ *$.,-10.006726031249999,-0.2071139508775391,-8.8902125,-6.565,-0.18396627945312502,-8.927815699765626,-9.975899375000001,-6.587750000000001,-9.754300128068945
### @ $. ,-10.282932076476506,-10.28538035361824,-0.2853876083302592,-0.285387601166475,-0.28543243830135195,-10.285090872157614,-10.285304860680665,-10.285103817230368,-10.28508704861135
   *@.$*$,-9.948436875,-0.08775,-8.86275,-9.6669625,-0.08775,-6.565,-11.765,-141.97903687500002,-6.565
### @ * .,-10.202185804971993,-10.261546534000283,-0.2739792900802233,-0.27269740290537203,-0.27024785343591134,-10.256121372340823,-10.268588249649051,-10.263556777759126,-10.25896756212647
    @ *$.,-8.922913471874999,-0.16757786093750002,-8.899824375,-0.14239875,-0.183815723203125,-9.7360409859375,-6.565,-10.127232831015625,-6.565
### @  . ,-10.285713741766704,-10.285713853352348,-0.28571376112173447,-0.28571390770023886,-0.28571387367885936,-10.285713721787697,-10.285713380904625,-10.285713828665166,-10.28571387377407
### @# *#,-10.285649012058277,-10.285661315601347,-10.279791273858343,-0.28571424851829486,-10.285712836397034,-10.285675697085257,-88.51968268603555,-10.285665946745294,-10.262430468163732
  # @#.$#,-10.285704081123104,-0.2857125385448631,-10.285706078827106,-0.2857125122325884,-10.285709273335701,-10.285664783775244,-11.89723368130731,-10.285712260929579,-10.285710858388999
### @# .#,-10.285714285714285,-10.285714285714285,-0.2857142857142856,-0.2857142857142856,-10.285714285714285,-10.285714285714285,-10.285714285714285,-10.285714285714285,-10.285714285714285
### @ . .,-10.285713667521252,-10.285713581015216,-0.2857140649662834,-0.28571402936026613,-0.285714083230147,-10.285713038526245,-10.285713955429113,-10.28571371182801,-10.285713765955396
   .@.$.$,-9.704036875,-0.11521250000000002,-0.11521250000000002,-0.13278687500000003,-0.11521250000000002,-9.704036875,-8.8902125,-9.6669625,-6.565
. .$@$#$.,-6.565,-0.08775,-6.565,-6.565,-6.565,-8.86275,-6.565,-6.565,0.0
 .#.@#$*#,-8.86275,-0.065,-8.86275,-0.065,-6.565,-8.86275,-8.0127125,-6.565,-6.565
  # @#. #,-10.285714285713308,-0.2857142857136518,-0.2857142857135976,-0.28571428571366647,-10.285714285713311,-10.285714285713034,-10.28571428571361,-10.285714285712894,-10.285714285705806
. .$@ #$*,0.0,0.0,0.0,-6.565,-0.065,0.0,0.0,0.0,0.0
. #$@#*$ ,-10.0814335171875,-0.21805122562557475,-8.86275,-8.86275,-8.86275,-8.86275,-11.765,-9.771215571141484,-6.565
. .$@ #$.,-6.565,-0.22499552705289894,-6.565,-10.030539623203126,-0.2256699107415708,-9.704036875,-8.8902125,-10.017515360937498,-10.013502574765624
   .@.$. ,-10.195156778925497,-0.15400165625,-0.18611914039062502,-0.18729659507812502,-0.18396627945312502,-10.123171813828124,-10.038092153984374,-10.12525885226172,-8.86275
* .$@$.$#,0.0,-0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
   *@.$.$,-6.565,-0.098499375,-0.098499375,0.0,-0.08775,-6.565,-6.565,-6.565,0.0
    @ .$.,-10.148398432506445,-0.18871795109375003,-8.86275,-0.1999698732916016,-0.21407693170791994,-9.7721790639671,-43.41818853125,-8.935559227514258,-10.03768004484375
$.#*@  $ ,-6.565,0.0,0.0,0.0,0.0,0.0,-76.765,0.0,0.0
*   @ #$ ,-9.6669625,-0.132786875,-9.704036875,-0.13557375,-0.11521250000000002,-9.948436875,-12.368419781250001,-8.8902125,-8.86275
$* *@ ##$,-8.86275,-6.565,-8.86275,-6.565,0.0,0.0,-6.565,-82.615,-6.565
*$*$@ ###,-6.565,-6.565,0.0,-6.565,-0.065,-9.6669625,-6.565,-40.68025,-8.86275
 *$$@. ##,-8.86275,-6.565,-9.6669625,-6.565,-0.065,-12.730250000000002,-9.6669625,-11.765,-6.565
### @#$*#,-10.285714285704326,-10.2857142857139,-10.285714285704774,-0.28571428571413104,-10.285714219617573,-10.285714282439985,-27.28581083164157,-10.28571428567702,-10.285714285601262
  #$@#.$#,-10.182285385787607,-0.26060844598629324,-6.565,-8.899824375,-9.7360409859375,-8.944906771725107,-19.64239875,-28.65851982233137,-10.170334145359945
### @#$.#,-10.285714281701802,-10.285714284503952,-0.2857142850712854,-0.28571428503274054,-10.285714284472414,-10.285714284694821,-10.28571428298854,-10.285714282777667,-10.285714282373958
$.#.@# *#,0.0,0.0,0.0,-0.08775,-8.86275,-6.565,0.0,0.0,0.0
*$.$@ # *,-6.565,-6.565,0.0,-4.1208374999999995,0.0,0.0,-6.565,10.253912500000002,0.0
$*$*@. # ,-8.86275,-6.565,-6.565,-8.86275,-0.08775,-0.065,0.0,0.0,0.0
*$. @ # *,-8.86275,0.0,-0.08775,-0.065,0.0,0.0,0.0,-6.565,-6.565
 . #@*$* ,-8.86275,-0.065,0.0,-6.565,-6.565,-8.86275,-0.065,-6.565,0.0
# *$@ *$ ,-6.565,-0.065,-6.565,-9.6669625,-0.065,0.0,-8.86275,0.0,0.0
 . #@*$. ,0.0,0.0,-0.065,0.0,0.0,0.0,0.0,0.0,0.0
 *#.@ $  ,-6.565,0.0,-0.065,0.0,-0.065,-5.915,0.0,-6.565,0.0
.  $@ #  ,-9.78167215781989,-0.22783111680238968,-0.2293819733320464,-10.172720916718749,-0.2448418124759372,-10.209444603279822,-10.02907741671875,-38.145242518683766,-8.927815699765626
*## @#  #,-8.921451265390626,-9.71563978125,-0.17232953257812503,-0.15400165625,-9.71563978125,-6.565,-6.565,-6.565,-6.565
  # @#  #,-10.285714285714285,-0.2857142857142856,-0.2857142857142856,-0.2857142857142856,-10.285714285714285,-10.285714285714285,-10.285714285714285,-10.285714285714285,-10.285714285714285
$  #@ ###,-10.285714285714285,-0.2857142857142856,-10.285714285714285,-10.285714285714285,-0.2857142857142856,-10.285714285714285,-10.285714285714285,-10.285714285714285,-10.285714285714285
  # @####,-10.285714285714285,-0.2857142857142856,-10.285714285714285,-0.2857142857142856,-10.285714285714285,-10.285714285714285,-10.285714285714285,-10.285714285714285,-10.285714285714285
.$# @#.  ,-9.704036875,-8.8902125,-0.2071139508775391,-0.18396627945312502,-9.985511249999998,-9.755216279453125,-6.565,-6.565,-8.8902125
 .#.@ $  ,-10.212846757463142,-0.2401488608049988,-0.24364377580677737,-0.24947998699086155,-0.24176621030836457,-10.201358343447517,-10.21934681277769,-10.068139864026831,-9.71563978125
.## @#  #,-10.251547088292128,-10.03594251924576,-0.2838299470991557,-0.2833408848975514,-8.982433692750023,-10.062309727613934,-10.28049009352902,-10.259135884317839,-10.282407023445797
 .$#@.$. ,-8.86275,-0.14184426851562504,-0.16757786093750002,-6.565,-0.13893790625000002,-6.565,-9.71701290625,-6.565,-10.1160313921875
*$. @$# .,0.0,0.0,-0.065,0.0,0.0,0.0,0.0,0.0,0.0
# .$@ *$ ,-9.76878480469086,-0.24099953772984603,-10.23618226164568,-10.045554394245759,-0.24947998699086155,-10.22394335599563,-10.188009391456932,-6.565,-8.86275
$*#.@# .#,-6.565,-6.565,-0.065,0.0,-6.565,-70.91499999999999,-6.565,0.0,0.0
. # @#.  ,-8.8902125,-0.1540667984375,-0.13893790625000002,-0.11521250000000002,-6.565,-6.565,-6.565,-8.90318853125,-6.565
 $#$@#. #,-8.918852454687501,-6.565,-0.16757786093750002,-8.899824375,-8.899824375,-8.86275,-6.565,-223.399824375,-6.565
$.#.@# .#,-6.565,-0.11521250000000002,-0.11521250000000002,-0.08775,-6.565,-8.8902125,-6.565,-6.565,-6.565
 . #@.$. ,-6.565,-0.065,-0.065,0.0,0.0,-6.565,0.0,0.0,0.0
*$. @ # .,0.0,0.0,0.0,0.0,0.0,-70.91499999999999,0.0,0.0,0.0
 $$*@. . ,-8.86275,-9.6669625,-0.08775,0.0,0.0,0.0,0.0,-6.565,-6.565
* . @ # .,-6.565,-0.065,0.0,-0.065,0.0,0.0,0.0,0.0,0.0
$* *@. # ,-6.565,0.0,-6.565,0.0,0.0,-76.765,0.0,0.0,-6.565
 $$$@ * .,-8.911427281249999,-10.014151204687499,-0.2071139508775391,-9.71563978125,-0.18396627945312502,-9.704036875,-10.020114171640625,-10.139948422502538,-9.975899375000001
$. *@. # ,-6.565,-0.065,-6.565,-6.565,0.0,-8.86275,-6.565,-82.615,0.0
$$$.@. . ,-9.6669625,-6.565,-0.065,-0.065,0.0,-6.565,-6.565,-6.565,0.0
$$$ @ . .,-6.565,-6.565,-0.065,-0.065,-0.065,-159.315,-6.565,-6.565,-6.565
 . .@. # ,-6.565,0.0,0.0,-0.065,-0.065,0.0,0.0,0.0,0.0
. . @ # .,-6.565,-0.0957125,-0.065,-0.0957125,0.0,0.0,0.0,-6.565,-6.565
 .#.@# .#,-9.6669625,-0.13893790625000002,-0.16757786093750002,-0.14576290625000002,-6.565,-8.86275,-9.6669625,-8.918852454687501,-6.565
$$# @#. #,-9.75446814424576,-10.072667937570836,-0.25446421930208557,-0.2417662103083646,-9.79848629684995,-10.248845964349337,-10.165085525981775,-10.19392742103058,-10.209623723574158
* * @$.$#,-6.418587499999999,-0.08775,-2.110588226093748,8.372644306006634,-4.53047196875,-5.334684468749999,-4.53047196875,-8.86275,21.254004973704436
   *@* .$,-6.565,-0.065,-0.065,0.0,0.0,0.0,-6.565,0.0,-6.565
   $@ .$*,-8.86275,-0.065,0.0,0.0,0.0,0.0,-6.565,-82.615,0.0
### @ *$.,-10.013502574765624,-6.565,-8.940475753068945,-0.2071139508775391,-0.18396627945312502,-10.03650259015625,-65.87635637806895,-10.14885612939707,-10.172135301506446
   *@. *$,-6.565,-0.065,-6.565,-6.565,-0.065,-6.565,-8.86275,0.0,-6.565
    @ *$*,-9.754801194683594,-0.2071139508775391,-8.86275,-0.21009872883847658,-0.20877703595175784,-8.927815699765626,-10.054594579700302,-8.8902125,-10.022056971875
   .@.$*$,-6.565,-0.22783111680238968,-9.763732882774608,-0.21805122562557475,-0.2150319946413184,-10.04857141402461,-24.964983334337113,-9.750670128254765,-9.6669625
  $.@.$. ,-6.565,-0.08775,-0.065,-0.065,0.0,0.0,0.0,0.0,0.0
### @$. .,-10.21660504418458,-9.769228180645527,-0.2433496669434746,-0.2517643974632116,-10.06134961731287,-10.185868478363659,-10.16562163444884,-10.090939699037378,-8.959427959683216
#. #@*#*$,-6.565,-0.08775,-9.6669625,-6.565,-8.86275,-9.6669625,-76.765,0.0,-6.565
#  #@ # *,-10.285713888019187,-0.2857141445504101,-0.2857141638982307,-10.285714061447596,-0.2857141462667083,-10.285711322501989,-10.285714113245492,-10.285713813998692,-10.285713963360225
   .@. *$,-9.708578485937501,-0.24592818627912746,-10.08289531989331,-0.23880904464836444,-0.23676612378710196,-10.076965767622204,-13.490475753068946,-8.95781061017985,-8.955295955661011
# *#@$ $*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.565
 $ $@$* .,-6.565,-6.565,-0.065,-6.565,0.0,-6.565,0.0,-6.565,0.0
$.$*@. # ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.915,0.0
$.$.@. # ,0.0,-0.065,0.0,0.0,0.0,0.0,-6.565,0.0,0.0
 $ $@$. .,-8.86275,-8.86275,-0.065,-6.565,-8.86275,0.0,-6.565,0.0,-5.915
. * @ # *,-6.565,-0.065,0.0,0.0,-0.065,-6.565,0.0,0.0,0.0
 $ $@ . .,-9.6669625,-10.188823989556758,-0.24418657559215723,-10.071244298539359,-0.25024665956938014,-27.12229257159607,-8.958353409965229,-10.09026060085564,-6.565
 *#.@# *#,0.0,0.0,0.0,0.0,0.0,-76.765,0.0,0.0,0.0
 .#.@# *#,-8.86275,-0.065,-8.86275,-0.065,-6.565,0.0,-82.615,0.0,0.0
. # @#*$ ,-6.565,-0.08775,-6.565,-0.065,-6.565,0.0,0.0,-6.565,0.0
$. .@. # ,-6.565,-0.11521250000000002,-8.86275,-0.11521250000000002,-0.0957125,-6.565,-8.86275,-6.565,-6.565
#* #@.#.$,-10.069109499773015,-8.927815699765626,-0.22499552705289894,-10.145551841032335,-0.2071139508775391,-173.61445501924575,-9.75446814424576,-10.210326377018015,-8.86275
 *$.@*$# ,-6.565,-10.014151204687499,-6.565,-0.15400165625,-9.71563978125,-0.15400165625,-9.732676829687499,-8.8902125,-0.15400165625
* * @ .$#,-10.1314839234375,-0.132786875,-9.704036875,-0.132786875,-0.132786875,-8.86275,-6.565,-6.565,-8.86275
   *@* . ,-8.911427281249999,-0.18396627945312502,-0.18396627945312502,-6.565,-6.565,-8.8902125,-9.741640074765625,-6.565,-9.725251656249998
    @$.$*,-6.565,-0.1879797186744141,-8.8902125,-0.17851142882421878,-10.0030288921875,-9.694424999999999,-32.90065624132422,-6.565,-10.08402728125
### @  .$,-10.285714073949995,-10.285713851083779,-0.28571411759939536,-0.28571416010642725,-0.2857141754598713,-10.285714135120525,-10.285714120141735,-10.285713397126832,-10.285714066302615
### @ .$*,-9.704036875,-9.737764146246093,-9.7326768296875,-0.16757786093750004,-0.18396627945312502,-9.742700813828126,-2.433551646246094,-6.565,-9.985511249999998
   *@. .$,-9.6669625,-0.0957125,-0.08775,-8.86275,-0.11521250000000002,-6.565,-6.565,-8.86275,-6.565
* . @$.$#,-8.86275,-0.065,-6.565,-0.065,0.0,0.0,-8.86275,-8.86275,-6.565
#$ #@ # .,-10.276067659213247,-10.267340896301466,-0.2831001137277469,-10.261070184628178,-0.2834051892936561,-10.27482947659284,-10.245325417175525,-10.262395946622123,-10.177182102853365
#. #@.#.$,-10.285432774663148,-0.2855845974341772,-0.28562268062773855,-10.285416161933842,-0.2856208304320307,-10.285400795196283,-10.285440472467386,-10.285396320447653,-10.28553170505199
# .#@$  *,-10.214699492363444,-0.24364377580677737,-0.22499552705289894,-10.174844098002701,-9.744688253068945,-10.072667937570836,-6.565,-10.066497500570474,-10.048935622986914
$  .@. .$,-8.86275,-0.065,-0.065,-0.065,-0.065,-6.565,0.0,0.0,0.0
###$@ . .,-6.565,-6.565,-0.11521250000000002,-8.86275,-0.11521250000000002,-6.565,-6.565,-9.948436875,-8.8902125
. . @$.$#,-6.565,-0.065,0.0,0.0,-6.565,0.0,0.0,0.0,0.0
#.$ @*   ,-10.119807657578123,-0.18396627945312502,-0.16757786093750002,-0.16973072187500002,-8.8902125,-10.109783673437498,-8.8902125,-10.0100901875,-8.927815699765626
    @####,-10.285714285714285,-0.2857142857142856,-10.285714285714285,-0.2857142857142856,-10.285714285714285,-10.285714285714285,-10.285714285714285,-10.285714285714285,-10.285714285714285
  * @   #,-10.27534797178477,-0.2800491660759685,-0.2783524991185469,-0.27905924340130367,-0.2803084292419366,-10.273177652074992,-10.270113727940585,-10.268574163525521,-10.263105844402732
### @ $* ,-10.0956301875,-8.86275,-10.116031392187498,-0.15400165625,-0.15400165625,-8.8902125,-6.565,-10.119807657578123,-9.71563978125
    @$*$*,-8.86275,-0.08775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
  #$@#*$#,-6.565,0.0,0.0,0.0,0.0,0.0,0.0,-4.0460875,0.0
  # @#*$#,-8.86275,0.30459202608333796,-6.418587499999999,0.9286201800789063,-6.021563720280469,-6.565,-31.736288598916666,0.0,0.0
####@ #*$,-9.754300128068945,-9.985511249999998,-8.86275,-8.86275,-0.2577232899504405,-8.968155294503639,-15.9102125,-9.807681681981016,-9.767461247986914
#  #@$#$*,-8.86275,-0.065,-9.6669625,-6.565,-8.86275,-8.86275,-5.915,-8.86275,-5.915
   .@*$*$,-8.86275,-0.065,-6.565,-0.065,-6.565,0.0,0.0,-6.565,-5.915
#. #@*#* ,-9.6669625,-0.13893790625000002,-6.565,-6.565,-6.565,-6.565,-5.915,-6.565,-6.565
# *#@  $*,-6.565,-0.065,-6.565,-6.565,-0.065,0.0,0.0,0.0,-8.86275
 *$.@#$*$,-6.565,-6.565,0.0,0.0,0.0,-11.765,0.0,0.0,0.0
.$* @$. #,0.0,-6.565,0.0,0.0,0.0,0.0,0.0,-6.565,-5.915
$* .@* #$,-6.565,-6.565,-8.86275,-0.065,-6.565,-11.765,-8.86275,0.0,0.0
.$* @ . #,-9.6669625,-8.86275,-0.065,-0.08775,-0.065,0.0,0.0,-9.6669625,0.0
 . .@#$*$,-6.565,-0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#.$#@.#. ,-10.170627391050985,-0.2071139508775391,-0.2107846172199219,-8.8902125,-0.21705807919257364,-9.744688253068945,-9.750242702890624,-9.754300128068945,-10.026162628068946
#  #@$# .,-9.99711415625,-0.23880904464836444,-0.22783111680238968,-10.210644731329147,-10.207605580595104,-8.94248333433711,-10.068378100513073,-10.048935622986914,-15.424744141766979
####@ #.$,-10.09192150725546,-10.25120082552269,-0.27551384263621037,-10.262821536976864,-0.2770282452796993,-9.800144623752272,-10.255681921706877,-10.275755145957135,-10.195035600734109
# .#@  $*,0.0,0.0,0.0,0.0,0.0,0.0,-5.915,0.0,0.0
#.  @* $ ,-6.565,-0.065,0.0,-0.08775,0.0,0.0,0.0,-6.565,0.0
##.#@ # $,-8.86275,-8.86275,-0.13278687500000003,-8.86275,-0.065,-9.704036875,-6.565,-6.565,-10.07441540625
#  #@$#  ,-10.285714285714285,-0.2857142857142856,-0.2857142857142856,-10.285714285714285,-10.285714285714285,-10.285714285714285,-10.285714285714285,-10.285714285714285,-10.285752468367647
# .#@   *,-6.565,-0.08775,-0.065,-6.565,-0.065,0.0,0.0,-8.86275,0.0
 $ $@ . *,-6.565,0.0,-0.065,-6.565,0.0,0.0,0.0,0.0,0.0
$. .@* #$,-6.565,0.0,0.0,-0.065,0.0,0.0,0.0,0.0,0.0
.$. @ . #,-6.565,-6.565,-0.065,-0.065,0.0,-11.765,-6.565,0.0,-6.565
 . .@# *$,-8.86275,-0.08775,-8.86275,-0.065,-6.565,-9.6669625,0.0,0.0,0.0
# $#@ ###,-10.285714285714285,-0.2857142857142856,-10.285714285714285,-10.285714285714285,-0.2857142857142856,-10.285714285714285,-10.285714285714285,-10.285714285714285,-10.285714285714285
  * @$  #,-9.975899375000001,-0.2120693504397559,-0.2071139508775391,-0.18871795109375,-10.046708070955663,-9.975899375000001,-10.040881961654883,-10.1160313921875,-14.95630770933711
#.  @*  $,-8.86275,-0.065,0.0,0.0,-6.565,0.0,-6.565,-8.86275,-6.565
 $$.@. . ,-8.86275,-6.565,-0.08775,0.0,0.0,-6.565,0.0,0.0,-6.565
. . @ . #,-9.975899375000001,-0.17618048906250003,-0.15400165625,-0.13557375000000002,-0.17124956875000003,-8.8902125,-10.166313925625,-10.018692815625,-9.694424999999999
 . .@* #$,-6.565,-0.065,0.0,-0.065,0.0,0.0,0.0,0.0,0.0
$$  @ . *,0.0,0.0,0.0,0.0,-0.065,0.0,-6.565,0.0,0.0
$  .@. *$,-8.86275,-0.065,-6.565,-0.08775,-0.08775,-6.565,0.0,0.0,0.0
* * @ #$.,-9.975899375000001,-0.08775,-8.8902125,-0.123175,-0.065,-6.565,-6.565,-9.6669625,-6.565
*$*$@ . #,-8.86275,-6.565,-0.065,-6.565,-0.065,-5.915,-8.86275,0.0,0.0
$* .@. #$,0.0,0.0,0.0,0.0,0.0,-5.915,0.0,0.0,-6.565
$. .@. #$,-10.013502574765624,-0.1601526875,-6.565,-0.19445389757421877,-0.15400165625,-9.745004231015624,-9.749065248203124,-9.704036875,-8.911427281249999
#$.#@   *,-9.99711415625,-10.054898589940038,-0.22499552705289894,-8.918852454687501,-0.21579771565206057,-9.732676829687499,-10.161160616337021,-10.225949279854397,-10.151882672893077
#.  @*   ,-10.188892956480467,-0.2001898440546875,-0.19445389757421877,-0.18396627945312502,-8.911427281249999,-9.747376021246094,-6.565,-8.86275,-8.933551646246094
*   @ #  ,-10.28341703220604,-0.2840734051756349,-0.28443366254467317,-0.2842798146383674,-0.28441022745661,-10.283481284935142,-10.284342399016145,-10.283963897557207,-10.283119878891084
$* *@ ## ,-6.565,-8.940475753068945,-8.8902125,-8.86275,-0.18396627945312502,-152.61468825306895,-8.940475753068945,-11.765,-10.059329608596201
   #@ ###,-10.285714285714285,-0.2857142857142856,-10.285714285714285,-10.285714285714285,-0.2857142857142856,-10.285714285714285,-10.285714285714285,-10.285714285714285,-10.285714285714285
$* .@ ## ,-6.565,-6.565,-6.565,-0.065,0.0,0.0,0.0,0.0,-6.565
